"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Barbados","BRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.564","65.318","65.897","66.487","67.02","67.376","67.805","67.944","68.114","68.44","68.272","68.598","68.929","69.167","69.519","69.921","70.208","70.719","71.122","71.526","71.921","72.12","72.297","72.537","72.596","72.495","72.568","72.675","72.652","72.74","72.752","72.843","72.915","73.19","73.211","73.298","73.546","73.547","73.728","74.039","74.089","74.247","74.366","74.472","74.727","74.89","75.068","75.342","75.447","75.678","75.712","75.917","76.099","76.275","76.476","76.65","76.815","76.936","77.067","77.257","77.393","77.571","77.706","",
"Brunei Darussalam","BRN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.793","57.817","57.667","59.779","60.582","61.193","61.963","62.511","63.005","63.553","64.11","64.699","65.35","65.963","66.528","67.107","67.608","68.075","68.487","68.862","69.246","69.54","69.841","70.09","70.358","70.582","70.847","71.019","71.236","71.445","71.656","71.871","72.081","72.312","72.553","72.816","73.1","73.364","73.619","73.863","74.08","74.276","74.426","74.561","74.65","74.731","74.783","74.818","74.84","74.846","74.849","74.858","74.827","74.799","74.779","74.75","74.733","74.722","74.712","74.748","74.795","74.642","74.551","",
"Bhutan","BTN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","33.465","33.946","34.469","35.029","35.618","36.24","36.901","37.584","38.266","39.127","39.953","40.753","41.586","42.451","43.265","44.09","44.947","45.789","46.599","47.411","48.218","49.034","49.853","50.637","51.4","52.118","52.919","53.72","54.513","55.261","55.968","56.642","57.423","58.117","58.635","59.516","60.212","60.852","61.549","62.23","62.01","63.444","64.078","64.696","65.268","65.805","66.362","66.954","67.499","67.897","68.43","68.881","69.326","69.707","70.049","70.343","70.602","70.847","71.129","71.391","71.609","71.815","72.229","",
"Botswana","BWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.372","50.891","51.389","51.881","52.349","52.809","53.264","53.721","54.188","54.684","55.197","55.745","56.3","56.861","57.424","57.998","58.583","59.169","59.691","60.176","60.646","61.125","61.57","62.004","62.364","62.626","62.678","62.522","61.755","61.427","60.533","59.473","58.348","57.719","56.154","55.059","54.357","53.448","52.523","51.694","51.011","50.676","50.632","50.947","51.617","52.61","53.918","55.732","57.121","58.279","60.013","60.53","60.8","61.996","62.608","63.818","65.464","66.753","65.422","65.464","65.647","61.141","65.913","",
"Central African Republic","CAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.236","39.737","40.256","40.781","41.345","41.929","42.531","43.158","43.797","44.442","45.072","45.688","46.294","46.854","47.402","47.913","48.395","48.838","49.239","49.597","49.889","50.159","50.303","50.423","50.484","50.518","50.492","50.409","50.241","49.986","49.635","49.252","48.793","48.353","47.853","47.35","46.831","46.319","46.025","45.75","45.406","45.393","45.409","45.76","46.038","46.433","46.851","47.426","48.016","48.648","49.255","49.948","50.686","50.902","50.566","52.793","53.46","53.721","54.369","55.025","54.604","53.895","54.477","",
"Canada","CAN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1331707317073","71.3460975609756","71.3670731707317","71.3807317073171","71.7763414634146","71.8721951219512","72.0043902439024","72.2078048780488","72.3534146341463","72.5014634146341","72.7004878048781","73.0292682926829","72.9339024390244","73.1626829268293","73.2375609756098","73.5217073170732","73.8560975609756","74.2156097560976","74.529756097561","74.8663414634146","75.1021951219512","75.4978048780488","75.7251219512195","76.0604878048781","76.3319512195122","76.3273170731707","76.4639024390244","76.7787804878049","76.8587804878049","77.1248780487805","77.4365853658537","77.5934146341464","77.8380487804878","77.7048780487805","77.8717073170732","77.9773170731707","78.220243902439","78.4124390243903","78.6236585365854","78.8390243902439","79.1668292682927","79.3980487804878","79.5307317073171","79.7151219512195","79.9921951219512","80.1126829268293","80.5436585365854","80.5436585365854","80.7246341463415","81.0660975609756","81.3221951219512","81.4826829268293","81.6636585365854","81.7448780487805","81.7843902439025","81.8156097560976","81.9248780487805","81.8329268292683","81.8439024390244","82.2239024390244","81.6604878048781","81.5870731707317","81.2956097560976","",
"Central Europe and the Baltics","CEB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.9339519629045","68.2359322349445","67.6901619835113","68.6740026282383","69.1702269896561","69.3234595907427","69.8234553673133","69.3242744755165","69.5551095617349","69.0547392575317","69.3304152082525","69.5014811371977","69.9606341578404","70.1002774522687","70.3520863206519","70.175972670731","70.3205898664644","70.2459730644075","70.1446657622575","70.2477610926432","69.888984623612","70.3720501777774","70.4554733187317","70.3897851694296","70.3491148561342","70.3128834663237","70.5651360397443","70.6117633312342","70.861708225052","70.7319722597485","70.6563313372586","70.5752213034774","70.7328371314157","70.8459866151448","70.8695439447473","71.0254214282891","71.3360580189951","71.5172580696822","71.8982376759956","72.1845610740875","72.7197247227791","73.0961481937343","73.2424154880921","73.3822527825258","73.7304349327381","73.8449951359211","74.0926027308098","74.2506487210769","74.5759526780779","74.9303639266576","75.2939657786314","75.8884748834282","75.9934242014194","76.3550009989144","76.6753382623867","76.5715240168426","76.9691216017019","76.927648854983","76.9757647744597","77.2655334303509","76.0802066283339","74.7920383016387","76.7857380588102","",
"Switzerland","CHE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.3134146341463","71.6448780487805","71.1960975609756","71.1875609756098","72.0778048780488","72.2017073170732","72.3356097560976","72.6365853658537","72.590243902439","72.6126829268293","73.020243902439","73.1307317073171","73.6443902439024","73.9409756097561","74.2870731707317","74.6656097560976","74.7853658536585","75.2380487804878","75.1873170731707","75.4660975609756","75.4592682926829","75.6931707317073","76.0339024390244","76.0312195121951","76.6085365853659","76.7336585365854","76.8990243902439","77.1975609756098","77.2265853658537","77.4212195121951","77.2424390243902","77.5146341463415","77.8060975609756","78.0853658536586","78.35","78.4170731707317","78.8960975609756","79.079512195122","79.3243902439025","79.580487804878","79.6804878048781","80.1804878048781","80.3853658536585","80.5365853658537","81.0878048780488","81.2365853658537","81.490243902439","81.7414634146342","81.9926829268293","82.0439024390244","82.2463414634147","82.6951219512195","82.6975609756098","82.7975609756098","83.1975609756098","82.8975609756098","83.6024390243903","83.5512195121951","83.7536585365854","83.9048780487805","83","83.7512195121951","83.4536585365854","",
"Channel Islands","CHI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.47","69.747","72.043","70.305","72.476","72.031","72.366","73.235","71.206","71.508","71.165","71.685","71.868","72.148","72.237","71.651","72.57","72.833","73.211","72.509","73.428","73.858","74.87","74.041","76.076","75.266","75.616","76.623","77.045","77.211","77.185","76.617","78.125","76.547","78.005","77.749","77.962","78.211","78.898","78.935","79.155","79.277","78.906","79.618","80.125","80.344","80.694","81.166","81.317","80.995","81.12","81.726","81.339","81.516","81.884","81.433","81.366","81.331","81.375","81.39","81.264","81.232","81.583","",
"Chile","CHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.015","57.537","57.771","57.15","58.738","59.455","59.689","60.72","61.63","61.905","62.491","62.732","62.281","63.905","64.901","66.279","65.855","67.402","68.074","68.186","68.84","69.909","70.299","70.011","70.46","71.176","71.81","72.54","72.456","72.467","72.574","73.574","74.135","74.195","74.614","74.609","74.899","75.596","75.669","76.018","76.87","76.773","77.445","77.387","77.616","78.016","78.261","77.826","78.484","78.741","78.501","79.11","79.023","79.339","79.473","79.746","80.079","80.35","80.133","80.326","79.377","78.944","79.519","",
"China","CHN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","33.275","40.468","50.818","51.408","52.156","52.912","53.637","54.351","55.057","55.738","56.607","57.565","58.418","59.389","60.168","60.917","61.796","62.538","63.218","63.865","64.42","64.975","65.463","65.904","66.3","66.643","66.97","67.288","67.581","67.838","68.005","68.169","68.734","69.216","69.52","70.008","70.266","70.672","71.172","71.419","71.881","72.606","72.985","73.371","73.748","74.111","74.504","74.762","74.872","75.343","75.599","75.903","76.192","76.452","76.717","76.977","77.218","77.248","77.744","77.968","78.077","78.211","78.587","",
"Cote d'Ivoire","CIV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.108","38.744","39.402","39.955","40.606","41.177","41.819","42.419","43.021","43.643","44.325","44.992","45.724","46.556","47.506","48.346","49.291","50.184","50.927","51.682","52.27","52.734","52.919","53.171","53.037","53.174","53.202","53.187","53.017","52.876","52.603","52.323","52.138","51.925","51.737","51.61","51.52","51.449","51.108","50.957","50.842","50.81","50.886","50.954","51.363","51.824","52.355","52.97","53.653","54.394","55.023","55.52","56.158","56.748","57.208","57.762","58.06","58.48","58.849","59.319","59.032","58.598","58.916","",
"Cameroon","CMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","34.819","35.406","42.516","42.918","43.31","43.889","44.436","45.176","45.978","46.821","47.583","48.251","48.9","49.324","49.571","49.718","49.88","49.995","50.28","50.575","51.041","51.517","52.085","52.762","53.22","53.899","54.037","54.724","54.934","54.947","54.868","54.658","54.481","54.062","53.528","53.222","52.82","52.737","52.582","52.695","52.932","53.142","53.415","53.883","54.178","54.362","54.856","55.165","55.655","56.102","56.582","57.133","57.792","58.476","58.935","59.658","60.233","60.81","61.18","61.584","60.833","60.333","60.958","",
"Congo, Dem. Rep.","COD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.857","40.239","40.342","40.604","40.052","40.704","42.053","42.31","42.705","42.976","43.284","43.656","43.933","44.096","44.41","44.471","44.656","44.763","44.537","45.207","45.473","45.72","45.92","46.181","46.445","46.624","46.914","47.336","47.768","48.17","48.601","48.948","49.244","49.551","49.884","50.411","49.307","50.402","49.696","49.945","51.781","52.116","52.333","52.827","53.426","53.927","54.534","54.923","55.339","55.836","56.417","57.069","57.248","57.762","58.296","58.49","59.066","59.411","59.942","60.276","59.739","59.193","59.743","",
"Congo, Rep.","COG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.979","48.697","49.499","50.118","50.696","51.2","51.774","52.101","52.715","53.195","53.634","54.043","54.36","54.7","55.059","55.323","55.602","55.806","56.065","56.314","56.593","56.827","57.019","57.232","57.453","57.517","57.552","57.431","57.009","56.513","55.926","55.243","54.663","54.146","53.738","53.644","53.491","47.19","50.894","52.757","53.682","54.395","55.088","55.948","56.986","58.126","58.878","59.643","60.426","61.088","61.683","61.992","62.317","62.695","62.95","63.233","63.577","63.76","64.053","62.747","63.785","63.519","63.053","",
"Colombia","COL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.13","57.73","58.301","58.892","59.375","59.815","60.204","60.531","60.871","61.216","61.569","62.051","62.569","63.06","63.64","64.27","64.845","65.424","65.954","66.38","66.868","67.197","67.531","67.745","67.979","66.276","68.26","68.268","68.391","68.533","68.644","68.813","69.038","69.342","69.613","69.933","70.189","70.492","70.738","70.926","71.32","71.502","71.939","72.361","72.695","73.081","73.468","73.837","74.295","74.742","75.033","75.32","75.597","75.827","76.043","76.257","76.471","76.646","76.748","76.752","74.769","72.83","73.659","",
"Comoros","COM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.694","40.147","40.58","40.926","41.25","41.7","42.147","42.754","43.462","44.158","44.863","45.581","46.305","46.881","47.474","46.628","48.523","49.047","49.67","50.251","50.8","51.312","51.895","52.273","52.941","53.482","54.029","54.368","54.95","55.224","55.84","56.194","56.733","57.276","57.694","58.015","58.344","58.39","58.407","58.781","58.757","59.163","59.056","59.258","59.48","59.604","59.875","60.102","60.475","60.831","61.123","61.503","61.834","62.224","62.516","62.896","63.237","63.625","63.912","64.068","64.166","63.417","63.68","",
"Cabo Verde","CPV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","49.411","49.953","50.392","50.894","51.345","51.808","52.356","52.722","53.176","53.736","54.333","54.813","55.309","56.008","56.837","57.89","58.65","59.568","60.306","60.917","61.368","61.593","61.67","61.693","61.661","62.182","62.747","63.404","64.058","64.446","65.023","65.176","65.318","65.312","65.25","64.093","65.763","66.378","66.993","67.569","68.618","69.929","70.705","71.429","71.999","72.68","72.239","72.835","72.508","73.088","73.499","74.257","74.484","75.059","75.24","74.62","75.742","76.593","75.733","76.004","74.808","74.052","74.722","",
"Costa Rica","CRI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.415","60.901","61.111","61.624","62.083","62.663","63.367","63.921","64.428","65.016","65.361","66.301","66.716","67.953","68.454","69.4","70.294","71.288","72.239","72.423","72.899","73.799","74.654","75.079","75.091","75.111","75.505","75.741","76.106","76.263","76.63","76.591","76.627","76.703","76.67","76.552","76.804","77.07","76.896","77.138","77.586","77.545","77.983","78.072","78.331","78.505","78.514","78.462","78.445","78.672","78.67","79.348","79.283","79.403","78.774","79.086","79.459","79.377","79.484","79.427","79.277","77.023","77.32","",
"Caribbean small states","CSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.1330649391125","59.4928678435556","60.4498088338893","60.9275851974967","61.6409802744998","61.9567769083747","62.2537076912198","62.5890349503423","62.8752147188978","63.0955028423506","63.3214607875572","63.4335761106257","63.6476534894799","63.815698839095","64.1195620764726","64.3935277534626","64.6113295956816","64.7662101942431","64.9636383641551","65.1257151032198","65.3539344455359","65.6145585091751","65.8239961627778","65.9139115456371","66.2795836198836","66.3834348571443","66.4749780884321","66.5816944289879","66.7974415267124","66.9817762972306","67.1745534612345","67.2701421608929","67.5186693647122","67.7806561199174","67.9383383598637","67.8806061982255","67.9413164509448","68.0002541797462","68.1689945501398","68.3260491840518","68.529433328845","68.6723298562476","68.7952478181172","68.8269827831261","69.1703654222798","69.5151852427645","69.933254888585","70.3347302275271","70.6071210873963","70.9050002390023","71.0835912783944","71.1907488434047","71.3416591239405","71.4361122077388","71.6230256687485","71.8674733623341","72.2071551824674","72.4332461951409","72.694576053522","72.3592307062763","72.308759597255","70.4450018132098","70.9840247794591","",
"Cuba","CUB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.173","64.512","65.038","64.94","65.905","66.318","66.715","67.11","67.511","67.936","68.398","68.918","69.462","70.02","70.57","71.079","71.524","71.895","72.201","72.447","72.752","72.939","73.13","73.309","73.468","73.605","73.725","73.825","73.913","73.981","74.039","74.093","74.162","74.261","74.411","74.623","74.903","75.222","75.564","75.893","76.183","76.421","76.612","76.773","76.912","77.047","77.179","77.307","77.429","77.548","77.661","77.76","77.833","77.87","77.853","77.772","77.643","77.529","77.496","77.611","77.567","73.683","78.155","",
"Curacao","CUW","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.7780243902439","65.9092926829268","66.1990243902439","66.4743170731708","66.6675853658537","66.9062195121951","67.1986097560976","67.4914878048781","67.6584390243903","67.9443170731707","68.2781463414634","68.4608536585366","68.7903658536585","69.1921951219512","69.5290243902439","69.6485365853659","70.0280731707317","70.1549512195122","70.4453414634146","70.7440975609756","70.8946829268293","71.0241463414634","71.1478780487805","71.2760975609756","71.3399268292683","71.626756097561","71.7439756097561","71.9510487804878","72.0428048780488","71.9486585365854","72.2503902439024","72.3497073170732","72.4180731707317","72.4980731707317","72.5900731707317","72.6013414634146","72.6928292682927","72.7533658536586","72.8583170731707","72.9375609756098","73.0339512195122","73.110756097561","73.2115365853659","73.353512195122","73.4289268292683","73.5657073170732","74.709756097561","75.3634146341464","75.309756097561","76.1560975609756","","77.4731707317073","77.5243902439024","77.8268292682927","77.9756097560976","78.0756097560976","77.719512195122","78.0170731707317","","","","","","",
"Cayman Islands","CYM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.190243902439","","","","","","","","","","","82.009756097561","","",
"Cyprus","CYP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.187","64.804","65.424","62.282","62.79","67.052","67.495","67.917","68.273","68.49","68.927","69.33","69.811","70.163","55.23","70.518","71.04","71.302","71.767","71.895","71.95","71.941","71.981","72.311","72.255","72.647","72.651","73.089","73.129","73.48","73.539","73.716","74.177","74.65","74.72","75.133","75.522","75.841","76.182","76.295","76.568","76.989","77.487","77.788","77.944","78.101","78.371","78.81","78.981","79.401","79.665","79.999","80.109","80.402","80.771","80.966","81.056","81.328","81.382","81.397","81.391","81.203","81.889","",
"Czechia","CZE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.3487804878049","70.5126829268293","69.7868292682927","70.3043902439025","70.459512195122","70.1631707317073","70.3848780487805","70.2641463414634","69.8407317073171","69.3670731707317","69.440243902439","69.6770731707317","70.1765853658537","70.0226829268293","70.0865853658537","70.4146341463415","70.5326829268293","70.5734146341463","70.6439024390244","70.749512195122","70.2780487804878","70.7221951219512","70.8078048780488","70.5914634146341","70.8375609756098","71.0463414634146","70.9973170731707","71.4456097560976","71.6414634146342","71.6756097560976","71.3839024390244","71.8982926829268","72.2717073170732","72.7678048780488","72.9726829268293","73.0748780487805","73.7146341463415","73.8248780487805","74.5146341463415","74.6682926829268","74.9682926829268","75.1731707317073","75.2219512195122","75.1707317073171","75.7219512195122","75.9243902439025","76.5243902439024","76.7243902439025","76.9756097560976","77.0780487804878","77.4243902439025","77.8731707317073","78.0756097560976","78.1756097560976","78.8243902439024","78.5780487804878","79.0268292682927","78.9780487804878","79.0292682926829","79.2292682926829","78.1756097560976","77.2219512195122","79.0292682926829","",
"Germany","DEU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.0640731707317","69.6448780487805","69.7992195121951","69.9140731707317","70.4355609756098","70.4103658536585","70.5215853658537","70.7317317073171","70.3784634146342","70.2288048780488","70.4471951219512","70.676756097561","70.9067073170732","71.1128048780488","71.4189268292683","71.259243902439","71.7122195121951","72.3073170731707","72.2904146341464","72.6301707317073","72.8003170731707","73.0402195121951","73.3331463414634","73.6221463414634","74.0722926829268","74.1890975609756","74.3968292682927","74.8070243902439","74.9987317073171","75.1915365853659","75.0856341463415","75.319512195122","75.819512195122","75.8707317073171","76.2707317073171","76.4219512195122","76.6731707317073","77.0731707317073","77.4756097560976","77.7268292682927","77.9268292682927","78.3292682926829","78.2292682926829","78.3804878048781","78.6804878048781","78.9317073170732","79.1317073170732","79.5341463414634","79.7365853658537","79.8365853658537","79.9878048780488","80.4365853658537","80.5390243902439","80.490243902439","81.090243902439","80.6414634146341","80.990243902439","80.9926829268293","80.8926829268293","81.2926829268293","81.0414634146342","80.790243902439","80.7056097560976","",
"Djibouti","DJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.429","43.721","44.088","44.414","44.667","45.088","45.474","45.907","46.438","46.982","47.511","47.358","48.528","49.119","49.524","49.87","50.058","50.568","51.049","51.518","51.947","52.262","52.765","53.18","53.703","54.067","54.481","54.775","55.161","55.273","55.498","55.156","54.452","55.774","55.505","56.302","56.186","55.967","56.176","56.427","56.573","56.903","57.215","57.595","57.759","58.316","58.715","59.024","59.365","59.673","60.259","60.433","60.848","61.221","61.641","61.957","62.191","62.797","63.038","63.085","62.694","62.305","62.859","",
